"word","frequency"
"points",2644
"20",2640
"well",2621
"jynxi",2610
"om",2603
"o7",2595
"watched",2594
"peak",2581
"show",2569
"being",2568
"any",2566
"cap",2560
"maybe",2556
"player",2556
"old",2555
"subs",2544
"zyzzrave",2538
"hey",2532
"sure",2532
"their",2508
"close",2497
"name",2497
"fun",2489
"help",2479
"jg",2477
"e",2475
"played",2474
"bot",2473
"gotta",2470
"month",2456
"15",2449
"53",2440
"m",2438
"saj",2432
"wow",2417
"ult",2417
"run",2404
"work",2394
"mcp8",2386
"thing",2376
"might",2362
"usa",2362
"cuck",2362
"cope",2353
"account",2332
"elo",2327
"eat",2325
"hell",2320
"r6",2320
"teemo",2308
"ban",2299
"youre",2297
"watchtime",2296
"left",2258
"come",2251
"newest",2236
"buy",2234
"banned",2231
"vs",2227
"bruh",2224
"ranked",2221
"36u1qseh2iy",2220
"doaenelyt",2220
"map",2206
"idk",2199
"something",2198
"kappa",2187
"fr",2174
"babyrage",2163
"rip",2155
"yea",2145
"low",2137
"feel",2126
"most",2126
"long",2120
"isnt",2119
"also",2114
"full",2114
"insane",2114
"ngl",2098
"sleeping",2098
"caught",2093
"view",2085
"flow",2056
"ff",2046
"fat",2044
"playlists",2031
"mhm",2029
"12",2024
"lowkey",2019
"sparked",2014
"diddy",2012
"consecutive",2012
"talking",2005
"kayn",2000
"link",1994
"won",1985
"gift",1975
"ad",1970
"done",1968
"that's",1961
"kinda",1957
"bed",1954
"viewers",1938
"wanna",1932
"grid",1922
"while",1913
"wife",1913
"2026",1912
"subscriber",1906
"move",1901
"wwww",1890
"omegalul",1887
"everyone",1882
"mangomilkshake1",1870
"talk",1867
"learn",1864
"current",1859
"notlikethis",1857
"food",1848
"jp",1847
"kadeem",1843
"press",1839
"taw",1838
"made",1835
"many",1833
"losers",1831
"years",1822
"high",1821
"saying",1815
"smite",1815
"letsgooo",1812
"world",1812
"waga",1811
"dmg",1808
"players",1797
"open",1792
"yall",1779
"skin",1778
"zaxiittv",1777
"sister",1776
"nothing",1774
"dead",1773
"funny",1771
"little",1770
"votenay",1769
"lulu",1768
"click",1763
"est",1762
"based",1749
"both",1747
"uuh",1739
"voice",1738
"oil",1736
"t1",1730
"clip",1728
"f",1727
"cooked",1723
"lil",1721
"adc",1717
"change",1716
"diff",1715
"daddy",1713
"support",1710
"die",1701
"cam",1697
"kid",1694
"those",1693
"went",1690
"calling",1671
"ron",1666
"cause",1664
"hear",1657
"read",1655
"money",1655
"thought",1645
"cute",1643
"xqc",1641
"ikwym",1635
"gets",1632
"head",1632
"disgusting",1630
"gym",1630
"days",1628
"break",1628
"coaching",1625
"normal",1616
"ball",1612
"ggs",1611
"viego",1610
"almost",1609
"yet",1607
"point",1603
"easy",1603
"schizo",1602
"chud",1601
"level",1600
"without",1593
"baby",1591
"mic",1589
"40",1582
"nt",1579
"fine",1575
"defender",1564
"wukong",1563
"type",1557
"ai",1555
"re",1552
"away",1547
"hate",1547
"looking",1546
"lmaooo",1546
"lane",1540
"don",1538
"hello",1535
"wwwww",1527
"laura",1522
"listen",1514
"double",1514
"anyone",1506
"o",1506
"pick",1503
"2l",1503
"loss",1494
"discofrog",1486
"0l",1485
"af",1483
"jynxzifat",1483
"okay",1482
"irl",1477
"happy",1475
"hope",1473
"can't",1473
"makes",1472
"spot",1471
"thank",1469
"part",1465
"enough",1463
"woah",1463
"cancer",1460
"retarded",1459
"3l",1457
"very",1456
"great",1454
"pretty",1450
"screen",1450
"king",1447
"thanks",1446
"tuh",1444
"seen",1441
"1l",1431
"times",1430
"night",1430
"rakai",1429
"1w",1420
"making",1410
"ahh",1409
"ii",1409
"bros",1405
"learning",1405
"against",1404
"deal",1400
"couple",1400
"clear",1397
"trying",1392
"clap",1391
"believe",1389
"doaenejester",1389
"item",1388
"red",1385
"lemickey",1382
"main",1378
"finally",1377
"0w",1377
"used",1375
"worst",1374
"hide",1374
"sahur",1373
"though",1361
"add",1359
"jynxzigriddy",1358
"anything",1356
"auto",1355
"job",1354
"wagag",1351
"13",1347
"spam",1345
"losing",1345
"mod",1343
"miss",1341
"pog",1340
"24",1340
"1v9",1336
"worse",1335
"wants",1333
"year",1332
"plays",1331
"sex",1330
"locke",1325
"locked",1322
"goon",1318
"killthatboy",1318
"brain",1317
"late",1314
"tyler",1308
"wp",1308
"warwick",1302
"enemy",1301
"pre",1298
"coming",1298
"14",1296
"such",1286
"beat",1285
"instead",1284
"since",1284
"pussy",1280
"hot",1279
"machine",1276
"happened",1266
"whole",1265
"probably",1264
"remember",1262
"carry",1259
"int",1254
"heca",1253
"lot",1250
"aint",1247
"morning",1247
"feet",1243
"around",1242
"teach",1242
"x",1242
"saw",1240
"says",1236
"tweak",1236
"jynxzivapebreak",1234
"fight",1233
"goated",1230
"june",1227
"pov",1226
"imagine",1224
"marathon",1224
"called",1223
"feelsstrongman",1222
"sonion",1222
"find",1221
"sounds",1220
"everything",1214
"tbh",1214
"29",1214
"minutes",1211
"huge",1210
"diana",1209
"plat",1209
"21",1209
"ago",1201
"gayge",1201
"suck",1199
"ap",1199
"room",1199
"report",1198
"together",1196
"arcane",1194
"fucked",1187
"dumb",1184
"using",1183
"ts",1178
"cs",1176
"kreygasm",1175
"drops",1174
"trust",1173
"balright",1172
"hour",1171
"2w",1170
"damage",1168
"yep",1164
"death",1163
"lucas",1163
"shower",1161
"knows",1161
"ragebait",1158
"ofc",1155
"ahmadmuhsin",1155
"blue",1149
"llooll",1148
"cuz",1147
"invite",1147
"nose",1147
"chill",1142
"student",1139
"theres",1134
"boots",1134
"having",1133
"yourself",1133
"fire",1133
"shot",1129
"missed",1127
"messi",1127
"black",1126
"once",1125
"england",1123
"twitchconhype",1122
"legends",1120
"face",1120
"eating",1118
"second",1117
"hahaha",1115
"gamba",1102
"jah",1101
"two",1100
"doesn't",1099
"else",1099
"until",1098
"arent",1089
"buddy",1089
"crack",1087
"1v1",1087
"dumbass",1086
"least",1085
"mom",1084
"dodge",1078
"straight",1078
"workout",1077
"lmaoooo",1075
"stay",1075
"pewpewpew",1075
"actual",1073
"fake",1072
"5s",1068
"pogchamp",1067
"place",1067
"mode",1064
"doaeneschizo",1059
"ive",1056
"which",1054
"msi",1054
"goes",1052
"half",1052
"champs",1052
"briar",1043
"scared",1041
"4w",1040
"sound",1038
"mr",1037
"duo",1037
"vape",1037
"broken",1036
"fix",1036
"house",1032
"wwwwww",1032
"form",1032
"guess",1031
"soon",1026
"16",1026
"leave",1026
"aim",1026
"dantesmuhsin",1025
"ouu",1024
"3w",1023
"started",1019
"didn't",1019
"trihard",1018
"bet",1016
"widemonkeyrainbowpls",1016
"winning",1013
"solo",1012
"worth",1011
"sorry",1008
"larping",1003
"dog",1002
"explain",1001
"died",998
"mute",997
"shi",997
"skill",996
"bitch",995
"eu",995
"early",993
"zyzzdance",993
"home",991
"mad",991
"host",991
"voteyea",989
"save",988
"legit",986
"ayo",983
"wideravetime",983
"n",982
"streaming",982
"police",980
"attack",979
"sold",979
"bit",977
"ty",977
"cool",977
"sped",977
"water",975
"18",975
"goal",975
"spamming",974
"pizza",974
"bigbrother",971
"through",968
"each",968
"mins",967
"mf",967
"wall",966
"canada",963
"charm",963
"cc",961
"person",958
"rainbowpls",957
"aga",957
"jgl",955
"y",955
"shaco",955
"gameplay",954
"l9",953
"chall",952
"lmaoo",952
"girl",950
"reset",949
"brand",948
"goalhype",945
"kills",941
"pc",941
"self",941
"doctor",940
"hahahaha",939
"wutface",939
"hesright",939
"friend",937
"ye",937
"25",934
"streamers",933
"band",932
"cock",929
"kindred",929
"bigsad",927
"jesus",926
"trolling",926
"different",923
"icant",921
"lvl",920
"garen",920
"hrs",919
"wont",918
"average",916
"aten369",916
"shut",914
"weird",914
"anymore",912
"pay",910
"inting",908
"match",906
"side",904
"slay",903
"22",900
"incoming",900
"bring",897
"slow",896
"items",895
"siege",895
"lobby",894
"dantesexplain",894
"joke",891
"send",889
"g",887
"trash",887
"ew",887
"community",885
"vision",885
"behind",884
"minecraft",882
"p",881
"leaked",881
"title",881
"balls",880
"carried",878
"fast",878
"skip",878
"cosplay",877
"ingame",877
"iq",877
"our",876
"ending",876
"quit",872
"rocket",871
"cum",866
"ill",866
"touch",866
"doaenegigachad",865
"far",863
"hec",862
"loser",860
"emerald",859
"own",857
"told",857
"yesterday",857
"heard",853
"stupid",852
"wish",851
"cheating",849
"question",847
"ping",846
"season",846
"yup",846
"gone",843
"throw",843
"yooo",837
"understand",836
"till",833
"jax",832
"men",831
"ready",830
"speed",830
"golden",829
"stfu",829
"gains",828
"tomorrow",826
"haha",825
"noway",822
"focus",821
"care",820
"seconds",820
"clone",820
"bc",819
"taking",818
"blind",818
"white",818
"message",817
"sad",816
"matter",816
"select",816
"mog",816
"kids",813
"baron",813
"comicalsloth",813
"jungler",812
"ward",812
"pepelaugh",811
"total",811
"equip",811
"reason",810
"rengar",809
"idea",808
"whattt",807
"sadge",806
"pros",806
"took",805
"word",805
"idiot",805
"sion",805
"poll",805
"drone",804
"cup",802
"jynx",800
"shoot",799
"wakey",799
"yone",798
"raid",797
"dad",796
"lule",796
"crying",795
"1000",793
"cinna",793
"genuinely",791
"happening",789
"means",789
"loud",788
"hair",788
"doaene1",788
"camera",786
"things",784
"max",784
"hand",784
"custom",783
"l9adhdprincess",783
"chair",782
"what's",782
"crit",780
"nooo",779
"cringe",778
"mental",778
"under",777
"bleedpurple",775
"dick",775
"cheer100",772
"shirt",772
"week",771
"glorpcheer",770
"ppl",769
"em",769
"hardstyle",768
"sucks",768
"mmm",768
"friends",767
"sylas",767
"eyes",766
"tawave",764
"noooo",763
"nope",762
"himself",760
"dance",760
"karasmai",760
"harder",759
"33",759
"tothehill",759
"score",758
"gifting",756
"dogepls",755
"noob",754
"chance",752
"drew",752
"pro",751
"tyler1",749
"b",749
"tonight",748
"4l",747
"prayge",746
"monday",746
"arc",745
"they're",745
"cheater",745
"akali",744
"toes",744
"tried",743
"icon",743
"2323lp",742
"uh",741
"later",741
"muga",740
"widerave",740
"facts",739
"gooning",739
"jinx",739
"green",738
"spongebob",738
"200",737
"champion",737
"drop",735
"push",735
"60",734
"chicken",734
"perfect",734
"catpls",734
"plz",733
"less",732
"k",730
"ludwig",730
"doaenenightmare",730
"role",728
"spank",726
"aevum",726
"mmr",725
"perma",725
"stuff",724
"pull",722
"emotionless",718
"dantesrave",718
"honestly",715
"timmy",714
"rage",714
"wwwwwww",714
"audio",713
"jynxzipack",712
"farm",711
"isn't",711
"seemsgood",711
"wasnt",710
"c",710
"du",710
"minute",709
"sit",709
"ome",709
"tutorial",708
"afk",707
"que",706
"order",705
"story",703
"boss",703
"wanted",703
"sus",702
"asf",700
"zyzzpls",699
"gap",696
"takes",696
"blaidfh",696
"cry",694
"ah",693
"zero",692
"demonking",692
"light",691
"smurf",690
"theyre",690
"usually",690
"gut",690
"id",687
"must",687
"sense",687
"dih",685
"moving",683
"mouth",678
"unc",678
"muted",675
"working",674
"works",674
"500",674
"stare",672
"fan",672
"tenshi",672
"speak",670
"mind",669
"17",667
"happens",667
"walk",664
"bots",663
"mexico",663
"fair",661
"running",661
"ya",661
"brazil",660
"clean",659
"boggles",659
"wl",658
"41",657
"whos",657
"came",656
"wild",656
"mouse",656
"5w",656
"sup",655
"yesss",654
"drink",653
"tv",653
"lux",653
"teammates",652
"tank",651
"masters",649
"feels",648
"zaahen",648
"1v5",647
"hands",647
"kappapride",646
"character",645
"ewww",644
"aram",644
"ben",644
"bist",643
"yoo",642
"yoooo",642
"fortnite",641
"rift",638
"222",636
"welcome",635
"jinxy",635
"ring",633
"shes",632
"lee",631
"tower",631
"26",629
"door",628
"single",628
"stick",627
"45",627
"july",626
"dantes's",625
"sick",623
"piss",622
"sell",622
"laugh",621
"knew",621
"problem",620
"thinks",620
"111",618
"dr",616
"ubisoft",616
"demon",615
"middle",614
"super",614
"eww",613
"killed",612
"become",611
"nooooo",609
"deserve",608
"taa",608
"doaenerizz",608
"randomkid",607
"random",605
"paint",605
"terrible",605
"fk",604
"bricked",604
"42",604
"waiting",603
"either",602
"giving",602
"bathroom",602
"vhagarchamp",602
"war",600
"heart",598
"doaenewin",598
"faster",597
"keyboard",596
"france",596
"jit",596
"happen",595
"runes",594
"viewer",594
"gank",594
"bang",594
"lmaooooo",592
"strong",591
"dogshit",590
"power",590
"xddd",589
"smurfing",589
"poor",589
"winnable",588
"1111",588
"knowledge",588
"redacktd",588
"vc",588
"troll",587
"belgium",587
"appreciation",587
"hitting",585
"ve",585
"54",585
"ooo",585
"invade",583
"counter",583
"ego",583
"forgot",579
"moment",579
"armor",578
"doaenekiss",578
"dansi",578
"kane",578
"19",577
"def",577
"buh",577
"otp",573
"43",573
"scored",573
"football",573
"asking",572
"there's",572
"turntsoff",572
"kind",571
"aintnoway",571
"practice",571
"bottom",570
"gang",570
"words",570
"11111",569
"residentsleeper",569
"emote",567
"gain",567
"doaenemental",567
"fairs",566
"hahahahaha",565
"autism",565
"mundo",565
"exactly",564
"closer",564
"clips",562
"possible",562
"bob",562
"jason",561
"doaenedespair",560
"pbe",559
"thinking",558
"few",557
"ripbozo",557
"ears",556
"hp",556
"clash",556
"graves",555
"button",555
"thoughts",554
"small",554
"kick",554
"print",552
"sob",552
"broke",550
"dying",550
"mythical4o4",549
"gaypride",548
"test",547
"wave",547
"jynxzibounce",547
"found",546
"h",546
"forget",544
"louder",544
"trick",544
"23",544
"lowk",544
"boys",543
"i've",543
"swear",543
"dark",543
"quick",543
"awake",543
"prediction",542
"bald",542
"cooking",541
"pyke",541
"yess",541
"lower",540
"nobody",540
"climb",540
"animals",540
"kp",539
"ability",539
"mbappe",538
"5l",538
"birthday",537
"wheres",537
"horror",537
"loll",537
"germany",535
"fault",534
"deaths",534
"space",533
"prob",533
"scuba",533
"2nd",533
"drag",533
"purple",532
"road",532
"body",531
"genius",531
"seeing",530
"angle",529
"answer",529
"human",528
"mango",528
"wouldnt",527
"naafiri",527
"bait",526
"retards",525
"kc",524
"cook",523
"jinxlul",523
"dota",522
"advice",521
"soccer",521
"useless",519
"paid",518
"nasus",518
"tree",517
"tuesday",517
"loses",516
"lockin",516
"penta",516
"deserved",515
"resources",515
"challenge",514
"louisgamedev",514
"lie",510
"during",510
"joined",510
"d1",510
"lore",509
"react",509
"acc",509
"levin",509
"edgaaaalright",509
"cuddle",508
"line",508
"legs",507
"session",507
"higher",507
"bard",507
"gm",506
"greedy",506
"mitigated",505
"family",504
"gun",504
"qss",503
"grown",503
"bets",503
"bye",501
"mel",501
"alive",500
"pdf",500
"zionc079",500
"key",499
"yuumi",498
"farming",498
"meccha",498
"norway",498
"loool",497
"register",497
"ubi",497
"fear",496
"meta",496
"sniping",495
"doesheknow",495
"larper",494
"org",494
"zesty",493
"1k",493
"followage",491
"humz",491
"pets",491
"enjoy",490
"sometimes",490
"luck",490
"belveth",490
"remove",489
"agree",489
"comp",489
"fall",488
"server",487
"control",487
"yasuo",487
"speedlaugh",486
"herald",485
"party",485
"autistic",484
"round",484
"tips",484
"fed",483
"count",483
"letsgo",482
"asleep",482
"vote",482
"clueless",481
"able",481
"dawg",481
"scary",481
"row",480
"telling",480
"favorite",479
"phone",479
"femboy",479
"snipe",479
"steal",478
"we're",478
"licking",478
"timing",477
"special",477
"fatass",477
"jynxzis",477
"cmon",476
"finish",476
"buff",476
"tahaha",476
"iambreadhyperbread",476
"age",475
"comes",475
"loolo",475
"congo",475
"seems",474
"gooo",473
"winners",473
"copium",472
"school",472
"typing",472
"hop",472
"49",472
"cheat",472
"korea",471
"between",471
"wwwwwwww",470
"feed",469
"ice",469
"bigger",468
"gave",468
"train",467
"thornynova",467
"wednesday",467
"cover",466
"truth",465
"111111",465
"pm",465
"inside",464
"supposed",463
"definitely",463
"hestaight",462
"55",461
"fuckin",459
"horse",459
"scream",459
"woke",459
"amazing",459
"stand",459
"russel",459
"weak",458
"80",458
"doaeneloss",458
"ghost",457
"rather",457
"cavfra",457
"chad",456
"spent",456
"irelia",456
"9l",456
"let's",455
"elden",455
"arm",455
"38",455
"spoon",455
"pinkward",455
"leg",454
"talon",454
"energy",453
"olaf",453
"rate",453
"unlucky",453
"tired",452
"pause",451
"segment",451
"affection",451
"genug",451
"mana",450
"sexy",450
"56",450
"horrible",449
"mijonion",449
"basically",448
"seisedyan",447
"deadass",447
"atp",447
"likes",446
"rest",446
"inted",446
"camps",446
"lebron",446
"joe",445
"mechanics",445
"smart",445
"saved",444
"ones",444
"gives",444
"kai",444
"sin",444
"per",443
"stuck",443
"aids",443
"kevin",442
"timer",442
"massive",441
"geeg",441
"goooo",440
"dragon",440
"lying",440
"dd",440
"car",440
"meat",439
"set",439
"easier",438
"doesn",437
"vod",437
"zamn",436
"florida",436
"roblox",436
"cut",435
"myself",435
"i'll",435
"lmfaooo",435
"52",434
"klewas",434
"boring",433
"past",433
"cat",433
"doaeneteddy",433
"nuts",432
"feeling",431
"issue",431
"alone",431
"da",431
"stack",431
"wonder",431
"alright",430
"dry",430
"chatting",430
"didn",429
"married",429
"won't",429
"6w",429
"hype",428
"lulw",428
"experience",428
"7l",428
"comms",428
"boggszn",428
"smell",427
"rl",427
"soul",426
"holding",426
"starting",426
"mclovin",426
"shyvana",425
"ronaldo",425
"irons",425
"nvm",424
"respect",424
"throwing",424
"hivemind",424
"keria",424
"cares",423
"jump",423
"brown",423
"yap",423
"dwerk",423
"needed",422
"settings",422
"j",422
"coke",422
"command",421
"deep",421
"riven",421
"triple",421
"vi",421
"entire",420
"spotify",420
"99",420
"alt",419
"noo",419
"squishy",419
"outside",419
"canes",419
"fell",418
"laurinchhhe",418
"pardon",418
"yordle",417
"fart",417
"gambling",417
"sec",416
"yt",416
"french",416
"cake",416
"monkaw",415
"serious",415
"bud",415
"controller",415
"argentina",415
"vise",415
"safe",414
"braindead",414
"shield",414
"base",412
"crab",412
"doc",412
"secondos",412
"jynxzitongue",412
"amumu",411
"boost",411
"bomb",410
"draven",409
"penis",409
"diesofcringe",409
"yessss",409
"annie",408
"2385lp",408
"burger",407
"training",407
"alot",406
"social",406
"record",406
"bar",405
"final",405
"sauce",405
"rare",405
"wood",405
"rich",404
"fly",404
"number",404
"opinion",404
"lolll",403
"remix",403
"huhh",402
"monka",402
"skins",401
"walls",401
"ahri",401
"volume",400
"twice",400
"bigletsfuuuuuckinggooooultra1000",400
"nut",400
"wth",399
"fact",399
"voices",399
"meow",398
"quitter",398
"jynxziglasses",398
"noise",397
"jynxzifall",397
"chameleon",397
"building",396
"wig",396
"ace",396
"asked",395
"freak",395
"shii",395
"forever",394
"leak",394
"epstein",394
"acting",393
"cucked",393
"smh",393
"ooooo",393
"tuff",392
"rammus",392
"switch",392
"videos",392
"vip",392
"client",392
"sizzlingmelon",392
"longer",391
"corner",391
"jynxzi's",391
"evil",390
"nunu",390
"51",390
"2v5",389
"havent",388
"cold",388
"toxic",388
"variety",388
"sir",387
"hahahah",386
"omfg",386
"earlier",386
"powerfulpeter555",386
"cheer1",386
"woman",385
"meant",385
"ong",385
"300",385
"frfr",384
"strat",384
"lool",382
"dream",382
"zara9729",382
"ga",381
"bosnia",381
"deluxe",381
"eye",380
"wwwwwwwww",379
"sniper",379
"hahahahah",378
"women",378
"looked",377
"annoying",376
"bully",376
"cheese",376
"imiwia",376
"tung",376
"belka",376
"anal",375
"32",375
"gaming",374
"butt",373
"yooooo",373
"57",373
"songs",373
"nocturne",373
"biggest",372
"beta",372
"haaland",372
"35",371
"movie",371
"shift",371
"supp",371
"boyfriend",370
"difference",370
"smash",370
"ritual",370
"ome10",370
"abt",369
"follow",369
"unless",369
"5head",368
"anyway",368
"euw",368
"results",368
"wards",368
"lord",367
"piece",367
"kled",367
"fils",367
"cmonbruh",366
"oiled",366
"jiddys",366
"ezreal",365
"lcs",365
"fps",365
"proud",364
"above",364
"og",364
"range",364
"bratchat",363
"nahh",362
"volibear",362
"xin",361
"impossible",361
"incident",361
"shotgun",361
"twitter",361
"jynxzibadaim",361
"huu",361
"dudes",360
"ninja",360
"turret",360
"mateo",360
"i'd",359
"lillia",359
"minions",359
"depends",358
"whatever",357
"flame",357
"js",357
"furry",357
"gooner",356
"shadow",355
"anyways",355
"reading",355
"toilet",355
"3rd",354
"surely",354
"39",354
"changed",353
"weeks",353
"1st",353
"tech",352
"cancel",352
"despair",352
"valid",352
"drake",352
"health",351
"box",351
"grok",350
"fking",349
"blame",349
"meet",349
"camp",349
"list",349
"site",349
"gta",349
"whattaahfuck",349
"vibepls",348
"missing",348
"co",348
"mine",348
"bought",348
"pantheon",348
"slop",348
"senna",348
"2k",347
"dbz",347
"48",347
"90",346
"abilities",346
"flip",346
"shave",346
"version",345
"force",345
"happe",345
"sent",345
"lmaoooooo",344
"reach",344
"zed",344
"jiddler",344
"mogging",344
"catjam",343
"gachibass",343
"passive",343
"jinxzy",343
"deleted",342
"canadian",342
"rigged",342
"samira",342
"doaenelulufeet",341
"yapping",340
"ungrateful",340
"lucky",339
"hole",339
"ashe",339
"mija",339
"ameno",338
"anime",338
"streamelements",338
"unironically",337
"looool",337
"air",337
"killing",337
"pants",337
"doublelift",337
"gf",336
"cuddling",336
"noted",336
"cannot",336
"fatty",336
"arnoldhalt",335
"movement",334
"state",334
"nuke",334
"sexo",334
"vibe",333
"kda",333
"cheats",333
"pressing",333
"voli",333
"jhin",333
"glad",332
"tempo",332
"walking",332
"tryna",332
"gex",332
"jynxzihappy",331
"bush",330
"gn",330
"lion",330
"snipers",330
"everytime",329
"ear",329
"uses",329
"heal",329
"teammate",329
"beer",329
"freedom",329
"xdddd",328
"hits",328
"speech",328
"mutted",328
"insta",327
"68",327
"commands",326
"milk",326
"wearing",326
"worry",326
"drewlevin",326
"rp",326
"copper",326
"finished",325
"goo",325
"pink",325
"blade",325
"judged",325
"marlon",325
"bless",324
"chatters",324
"country",324
"sweet",324
"cav",324
"pass",324
"ekko",324
"yurp",324
"mate",323
"44",323
"ended",323
"75",323
"yours",323
"john",323
"moved",322
"bum",321
"loves",321
"rough",321
"tourney",321
"azir",321
"chatter",320
"pack",320
"69",320
"husband",320
"singed",320
"doaenes",320
"salts",320
"ugly",319
"honest",319
"shake",319
"starts",319
"atleast",319
"lmfaoooo",318
"alois",318
"cream",317
"japan",317
"target",317
"selling",317
"brooo",316
"others",316
"monster",315
"jerk",315
"drunk",315
"hiding",315
"art",315
"twin",315
"hwei",315
"62",314
"collab",314
"scam",314
"allowed",314
"aviv",314
"waste",313
"si",313
"you'll",313
"darth",313
"chinese",312
"fax",312
"smoke",312
"reaction",312
"twerk",312
"headsinoverdrive",312
"lolol",311
"screaming",311
"boom",311
"may",311
"z",311
"basement",311
"mommy",310
"turned",310
"drinking",310
"trade",310
